location,country_code,latitude,longitude,confirmed,dead,recovered,updated
Odessa Oblast,ua,46.484583,30.7326,1333,21,562,2020-06-24 03:33:06.017925+00:00
Al Lith,sa,20.1405331,40.2782239,82,0,47,2020-06-24 03:33:08.829782+00:00
Volyn Oblast,ua,50.74723299999999,25.325383,1894,54,550,2020-06-24 03:33:05.751989+00:00
"Mitchell County, Georgia",us,31.2230067,-84.1857115,436,38,None,2020-06-24 03:30:27.070589+00:00
Al GhAzalah,sa,26.7921739,41.3159832,16,0,4,2020-06-24 03:33:09.735731+00:00
"Bossier Parish, Louisiana",us,32.7551322,-93.66232389999999,668,28,None,2020-06-24 03:30:27.070589+00:00
Al Qunfudhah,sa,19.1281398,41.0787392,200,3,163,2020-06-24 03:33:08.440468+00:00
"Latah County, Idaho",us,46.7360364,-116.6764195,9,0,None,2020-06-24 03:30:27.070589+00:00
Bhadohi,in,25.3804531,82.56769810000002,87,0,48,2020-06-24 03:33:14.542111+00:00
Ibiraiaras,br,-28.3714668,-51.63389979999999,2,0,None,2020-06-13 00:20:01.515325+00:00
Al Farshah,sa,22.3297552,46.81801919999999,5,0,0,2020-06-24 03:33:10.384990+00:00
"Ray County, Missouri",us,39.3354791,-93.9878427,25,0,None,2020-06-24 03:30:27.070589+00:00
Miyagi,jp,38.630612,141.1193048,88,1,87,2020-06-13 00:21:00.696874+00:00
Sabya,sa,17.1547981,42.6268969,160,6,145,2020-06-24 03:33:08.740322+00:00
Kirovohrad Oblast,ua,48.50793300000001,32.262317,631,31,521,2020-06-24 03:33:05.972320+00:00
"Chickasaw County, Mississippi",us,33.8818791,-89.0179332,196,17,None,2020-06-24 03:30:27.070589+00:00
"Suwannee County, Florida",us,30.24850959999999,-82.99316069999999,290,18,None,2020-06-24 03:30:27.070589+00:00
Kassel,de,51.3127114,9.4797461,768,37,None,2020-06-23 00:00:00+00:00
Liaoyang,cn,41.267244,123.236944,3,0,3,2020-06-24 03:32:45.041788+00:00
Sumy Oblast,ua,50.9077,34.7981,263,5,184,2020-06-24 03:33:06.050312+00:00
"Athens County, Ohio",us,39.30303079999999,-82.12783999999999,25,1,None,2020-06-24 03:30:27.070589+00:00
"The 6th Division of the Corps, Five Canal Cities",cn,39.90419989999999,116.4073963,2,0,2,2020-06-24 03:32:45.041788+00:00
Nanchong,cn,30.837793,106.110698,39,0,39,2020-06-24 03:32:45.041788+00:00
Mühldorf a.Inn,de,48.2457722,12.5219895,499,27,None,2020-06-23 00:00:00+00:00
"Kiowa County, Kansas",us,37.52851649999999,-99.2785583,3,0,None,2020-06-24 03:30:27.070589+00:00
Al Hufuf,sa,25.380026,49.5887652,6887,32,5765,2020-06-24 03:33:09.074785+00:00
Al Khasirah,sa,24.7601765,46.8220592,17,0,9,2020-06-24 03:33:10.469325+00:00
ʻAfif,sa,23.9052203,42.9124955,100,0,31,2020-06-24 03:33:10.479150+00:00
Al Tuwal,sa,16.5279447,42.97333039999999,2,0,0,2020-06-24 03:33:08.839316+00:00
Ain,fr,46.2475706,5.1307681,576,103,413,2020-06-24 03:32:18.973055+00:00
Wadi Ibn Hashbal,sa,18.5827935,42.6684924,67,0,30,2020-06-24 03:33:10.488996+00:00
Dhule,in,20.9042201,74.7748979,118,9,62,2020-06-24 03:33:16.168402+00:00
Suihua,cn,46.653845,126.968887,47,4,43,2020-06-24 03:32:45.041788+00:00
"Adams County, Idaho",us,44.9882561,-116.4916092,10,0,None,2020-06-24 03:30:27.070589+00:00
Anshun,cn,26.253088,105.947595,4,0,4,2020-06-24 03:32:45.041788+00:00
Guyuan,cn,36.01585499999999,106.24261,5,0,5,2020-06-24 03:32:45.041788+00:00
Riyadh,sa,24.7135517,46.6752957,2358,6,590,2020-06-24 03:33:08.232713+00:00
Ranyah,sa,21.2627383,42.8540403,80,0,28,2020-06-24 03:33:10.434596+00:00
Washim,in,20.1119123,77.1312586,8,0,1,2020-06-24 03:33:16.349186+00:00
Mehsana,in,23.5879607,72.36932519999999,120,5,73,2020-06-24 03:33:17.546751+00:00
Inhacorá,br,-27.8821239,-54.0182787,2,0,None,2020-06-13 00:20:02.660906+00:00
Nova Olinda,br,-7.0917903,-39.6796207,166,5,None,2020-06-13 00:20:16.498568+00:00
"Lassen County, California",us,40.5394389,-120.7120023,11,0,None,2020-06-24 03:30:27.070589+00:00
"Clayton County, Georgia",us,33.5571944,-84.375233,1652,77,None,2020-06-24 03:30:27.070589+00:00
"Madison County, Illinois",us,38.9041402,-89.9253233,816,67,None,2020-06-22 03:30:28.753679+00:00
"Davis County, Iowa",us,40.6913838,-92.38136209999999,36,1,None,2020-06-24 03:30:27.070589+00:00
"Todd County, Minnesota",us,46.0307728,-94.8315488,390,2,None,2020-06-24 03:30:27.070589+00:00
Juranda,br,-24.4131163,-52.8098384,3,0,None,2020-06-13 00:20:08.028123+00:00
Ribeirão do Sul,br,-22.7849852,-49.9312702,2,0,None,2020-06-13 00:20:25.786079+00:00
Amazonas,co,-1.4429123,-71.5723953,2075,75,1167,2020-06-13 00:20:43.704995+00:00
"Ozark County, Missouri",us,36.6720061,-92.38136209999999,1,0,None,2020-06-24 03:30:27.070589+00:00
Scherpenzeel,nl,52.0789297,5.4880645,4,None,None,2020-06-15 13:33:34.120726+00:00
Palmas de Monte Alto,br,-14.2680122,-43.1612543,17,0,None,2020-06-13 00:20:18.086574+00:00
"Dawson County, Montana",us,47.2649012,-104.8939302,1,0,None,2020-06-24 03:30:27.070589+00:00
"Hudson County, New Jersey",us,40.7453199,-74.05351259999999,19316,1308,0,2020-06-22 03:31:42.157088+00:00
"Scott County, Indiana",us,38.7008005,-85.7256372,151,7,None,2020-06-22 03:30:28.753679+00:00
"West Feliciana Parish, Louisiana",us,30.8423123,-91.4048249,226,14,None,2020-06-24 03:30:27.070589+00:00
Peixe-Boi,br,-1.1941812,-47.3244461,31,2,None,2020-06-13 00:20:20.083139+00:00
Riacho de Santo Antônio,br,-7.6936901,-36.1562949,5,0,None,2020-06-13 00:20:25.460713+00:00
"Union County, Illinois",us,37.5086525,-89.28472510000002,182,18,None,2020-06-24 03:30:27.070589+00:00
Pinheiro Machado,br,-31.5758507,-53.3806771,2,0,None,2020-06-13 00:20:20.847541+00:00
"Clearwater County, Minnesota",us,47.72007869999999,-95.3105661,6,0,None,2020-06-24 03:30:27.070589+00:00
"Rogers County, Oklahoma",us,36.3898068,-95.6457951,128,5,None,2020-06-24 03:30:27.070589+00:00
Thoothukudi,in,8.764166099999999,78.1348361,329,2,192,2020-06-08 14:49:36.825431+00:00
Vught,nl,51.65150569999999,5.2867877,42,None,None,2020-06-15 13:33:34.879090+00:00
Quixeré,br,-5.0728291,-37.9894863,119,5,None,2020-06-13 00:20:25.034874+00:00
Rialma,br,-15.3158717,-49.5816554,21,0,None,2020-06-13 00:20:25.582653+00:00
Itaúna,br,-20.0446857,-44.5878439,31,0,None,2020-06-13 00:20:05.182758+00:00
Nazarezinho,br,-23.157939,-49.9777202,2,0,None,2020-06-13 00:20:15.321797+00:00
Paranapuã,br,-20.1052395,-50.5891013,1,0,None,2020-06-13 00:20:18.609252+00:00
"Kingsbury County, South Dakota",us,44.37773110000001,-97.5247243,5,0,None,2020-06-24 03:30:27.070589+00:00
Rodrigues Alves,br,-1.4301853,-48.4568647,47,3,None,2020-06-13 00:20:26.470854+00:00
Budaun,in,28.0311101,79.1271229,41,0,34,2020-06-08 12:20:15.126578+00:00
"Jackson County (including other portions of Kansas City), Missouri",us,39.0992246,-94.57804,2975,54,None,2020-06-24 03:30:27.070589+00:00
Barra Bonita,br,-22.472994,-48.5637543,67,2,None,2020-06-13 00:19:44.249843+00:00
Luz,br,-19.7927364,-45.6814501,1,0,None,2020-06-13 00:20:10.315041+00:00
Bodocó,br,-7.778834499999999,-39.9385694,9,0,None,2020-06-13 00:19:45.827484+00:00
Pato Branco,br,-26.2297202,-52.6711356,48,1,None,2020-06-13 00:20:19.279044+00:00
"Cherokee County, Georgia",us,34.2514526,-84.4802606,1118,39,None,2020-06-24 03:30:27.070589+00:00
"Pemiscot County, Missouri",us,36.2195399,-89.81303559999999,106,6,None,2020-06-24 03:30:27.070589+00:00
Quitandinha,br,-25.8739307,-49.497806,30,1,None,2020-06-13 00:20:24.946981+00:00
Pedra Lavrada,br,-6.756566,-36.4707725,15,0,None,2020-06-13 00:20:19.752600+00:00
Maripá,br,-24.4204509,-53.8291477,1,0,None,2020-06-13 00:20:12.155314+00:00
"Madison County, Idaho",us,43.7508332,-111.5583742,31,0,None,2020-06-24 03:30:27.070589+00:00
Paranapanema,br,-23.3863639,-48.7220328,14,1,None,2020-06-13 00:20:18.586294+00:00
Paranatinga,br,-14.4268795,-54.05289699999999,20,0,None,2020-06-13 00:20:18.632206+00:00
Santana do Paraíso,br,-19.3651573,-42.5488996,116,3,None,2020-06-13 00:20:28.775434+00:00
Massaranduba,br,-26.6119534,-49.0075714,7,1,None,2020-06-13 00:20:12.401603+00:00
"Wabash County, Indiana",us,40.8033875,-85.84862360000001,97,2,None,2020-06-22 03:30:28.753679+00:00
"Clark County, Nevada",us,36.0795613,-115.094045,10774,400,None,2020-06-24 03:30:27.070589+00:00
"Middlesex County, New Jersey",us,40.4111363,-74.35874729999999,16618,1101,None,2020-06-24 03:30:27.070589+00:00
"Bristol Bay Borough County, Alaska",us,58.7578504,-156.7792687,5,0,None,2020-06-22 03:30:28.753679+00:00
Paranapoema,br,-22.6580161,-52.0838005,2,0,None,2020-06-13 00:20:18.598166+00:00
"North Slope Borough, Alaska",us,69.05787579999999,-152.8628274,4,0,None,2020-06-24 03:30:27.070589+00:00
São Gabriel,br,-30.3340579,-54.323014,83,6,None,2020-06-13 00:20:32.560579+00:00
São João,br,-30.0071546,-51.187292,2,0,None,2020-06-13 00:20:34.160750+00:00
Macatuba,br,-22.504198,-48.71221000000001,88,1,None,2020-06-13 00:20:10.528895+00:00
Nova América da Colina,br,-23.3317285,-50.7176347,1,0,None,2020-06-13 00:20:15.812018+00:00
Nova Luzitânia,br,-20.8560733,-50.26331039999999,1,0,None,2020-06-13 00:20:16.345523+00:00
Kaiserslautern,de,49.4400657,7.7491265,292,7,None,2020-06-23 00:00:00+00:00
Maetinga,br,-14.6627903,-41.4918407,1,0,None,2020-06-13 00:20:10.778064+00:00
Condado,br,-7.5857543,-35.100755,124,18,None,2020-06-13 00:19:52.966103+00:00
Iguatu,br,-6.3587958,-39.29805899999999,4,0,None,2020-06-13 00:20:02.182478+00:00
Huanggang,cn,30.453667,114.872199,2907,125,2782,2020-06-24 03:32:45.041788+00:00
Südwestpfalz,de,49.2283809,7.736105,106,3,None,2020-06-23 00:00:00+00:00
"McIntosh County, Georgia",us,31.4748147,-81.38393260000001,25,1,None,2020-06-24 03:30:27.070589+00:00
"Billings County, North Dakota",us,47.0560305,-103.3906121,1,0,None,2020-06-24 03:30:27.070589+00:00
Al Kharj,sa,24.1576043,47.3247876,850,1,378,2020-06-24 03:33:09.193257+00:00
"Hancock County, Indiana",us,39.8249915,-85.84862360000001,397,34,None,2020-06-22 03:30:28.753679+00:00
Rondinha,br,-27.8336362,-52.8955875,0,0,None,2020-06-13 00:20:26.533203+00:00
"Estill County, Kentucky",us,37.6975384,-83.9744262,5,0,None,2020-06-24 03:30:27.070589+00:00
Chao yang,cn,41.57365,120.4493879,6,1,5,2020-06-24 03:32:45.041788+00:00
Noordenveld,nl,53.0950927,6.445540900000001,4,None,None,2020-06-15 13:33:33.459612+00:00
NAJRAN,sa,17.5656036,44.2289441,702,1,294,2020-06-24 03:33:09.232444+00:00
"Metcalfe County, Kentucky",us,37.0032438,-85.64348700000001,8,2,None,2020-06-24 03:30:27.070589+00:00
Dadukou District,cn,29.484527,106.482346,7,0,7,2020-06-24 03:32:45.041788+00:00
Satara,in,17.6804639,74.018261,314,5,127,2020-06-24 03:33:16.120781+00:00
Velsen,nl,52.4520591,4.630587100000001,32,None,None,2020-06-15 13:33:34.745827+00:00
"Dickey County, North Dakota",us,46.1265285,-98.4554399,4,0,None,2020-06-24 03:30:27.070589+00:00
"Hendry County, Florida",us,26.6105319,-81.0754657,763,22,None,2020-06-24 03:30:27.070589+00:00
Anchieta,br,-20.8006985,-40.6445003,8,0,None,2020-06-13 00:19:41.804558+00:00
"Aitkin County, Minnesota",us,46.61854330000001,-93.45366920000001,13,0,None,2020-06-24 03:30:27.070589+00:00
"Iron County, Michigan",us,46.2758153,-88.4902778,4,0,None,2020-06-24 03:30:27.070589+00:00
"Sanilac County, Michigan",us,43.4069041,-82.7347142,44,6,None,2020-06-22 03:30:28.753679+00:00
"Franklin County, Florida",us,29.7817695,-84.8567932,4,0,None,2020-06-24 03:30:27.070589+00:00
Serra Dourada,br,-12.75941,-43.950784,0,0,None,2020-06-13 00:20:30.246471+00:00
"Assumption Parish, Louisiana",us,29.9232544,-91.09693999999999,330,14,None,2020-06-24 03:30:27.070589+00:00
"Cavalier County, North Dakota",us,48.8103752,-98.47811060000001,2,0,None,2020-06-24 03:30:27.070589+00:00
"Faribault County, Minnesota",us,43.6448766,-93.9878427,33,0,None,2020-06-24 03:30:27.070589+00:00
"Yukon-Koyukuk Census Area, Alaska",us,65.8443666,-153.4302993,2,0,None,2020-06-24 03:30:27.070589+00:00
Bom Jesus do Tocantins,br,-5.0464034,-48.6020642,28,0,None,2020-06-13 00:19:46.073402+00:00
"Rosebud County, Montana",us,46.3904836,-106.5944313,7,0,None,2020-06-24 03:30:27.070589+00:00
Fátima,br,-10.6094132,-38.1899782,11,0,None,2020-06-13 00:19:59.261012+00:00
Ribeirão do Largo,br,-15.4514645,-40.7457256,1,0,None,2020-06-13 00:20:25.763902+00:00
"Union County, Tennessee",us,36.3194272,-83.804868,10,0,None,2020-06-24 03:30:27.070589+00:00
"Barron County, Wisconsin",us,45.3607574,-91.77694799999999,31,0,None,2020-06-24 03:30:27.070589+00:00
Caxingó,br,-3.4194195,-41.8958485,6,0,None,2020-06-13 00:19:51.185674+00:00
Estiva Gerbi,br,-22.2737724,-46.9554553,7,0,None,2020-06-13 00:19:57.614280+00:00
"El Dorado County, California",us,38.74263759999999,-120.4357631,145,0,None,2020-06-24 03:30:27.070589+00:00
Garibaldi,br,-29.2575728,-51.5231114,437,5,None,2020-06-13 00:19:59.378414+00:00
Santa Rita do Novo Destino,br,-15.1355164,-49.1206977,0,0,None,2020-06-13 00:20:28.268936+00:00
"Chattahoochee County, Georgia",us,32.2952274,-84.8150781,317,1,None,2020-06-22 03:30:28.753679+00:00
São Martinho da Serra,br,-29.4844248,-53.8671868,4,0,None,2020-06-13 00:20:34.438569+00:00
Chongming District,cn,31.623728,121.397421,4,0,4,2020-06-24 03:32:45.041788+00:00
Santo Antônio do Leste,br,-14.8049987,-53.6075251,3,0,None,2020-06-13 00:20:29.192901+00:00
"Fulton County, Georgia",us,33.8033965,-84.3962535,5804,302,None,2020-06-24 03:30:27.070589+00:00
Magallanes and Antártica Chilena,cl,-52.3680467,-70.98628459999999,1102,15,None,2020-06-13 00:20:42.276908+00:00
Nifi,sa,25.0130796,43.8176429,18,0,0,2020-06-24 03:33:10.448953+00:00
Senador Modestino Gonçalves,br,-17.9475617,-43.2227436,1,0,None,2020-06-13 00:20:29.991045+00:00
Vespasiano Corrêa,br,-29.0599228,-51.8734084,4,0,None,2020-06-13 00:20:39.307929+00:00
Wanderley,br,-11.868941,-43.8673222,1,0,None,2020-06-13 00:20:40.030218+00:00
Vitória das Missões,br,-28.3515439,-54.4995292,1,0,None,2020-06-13 00:20:39.753615+00:00
Ipueiras,br,-4.5425528,-40.71728780000001,2,1,None,2020-06-13 00:20:03.131223+00:00
Barcarena,br,-1.5123997,-48.6196129,1044,74,None,2020-06-13 00:19:44.208669+00:00
"Lake and Peninsula Borough County, Alaska",us,58.0458356,-156.5982286,2,0,None,2020-06-22 03:30:28.753679+00:00
Goianésia do Pará,br,-3.839985,-49.1008557,64,4,None,2020-06-13 00:19:59.748464+00:00
"Sevier County, Tennessee",us,35.8271682,-83.5070203,422,3,None,2020-06-24 03:30:27.070589+00:00
"Wharton County, Texas",us,29.36909319999999,-96.15269850000001,118,1,None,2020-06-24 03:30:27.070589+00:00
"Daviess County, Missouri",us,39.9949074,-93.9878427,7,0,None,2020-06-24 03:30:27.070589+00:00
Rio Maria,br,-7.314434899999999,-50.04624339999999,206,0,None,2020-06-13 00:20:26.078551+00:00
Três Pontas,br,-21.3671499,-45.50989879999999,26,1,None,2020-06-13 00:20:37.485875+00:00
"Lancaster County, Nebraska",us,40.8471492,-96.663812,1623,10,None,2020-06-22 03:30:28.753679+00:00
Colorado,br,38.8963549,-104.836961,2,0,None,2020-06-13 00:19:52.509252+00:00
Limpopo,za,-23.4012946,29.4179324,622,2,None,2020-06-24 03:32:12.685337+00:00
Haibei,cn,36.954413,100.900997,3,0,3,2020-06-24 03:32:45.041788+00:00
Marche,it,43.61675973,13.5188753,6775,994,5288,2020-06-24 03:32:16.601930+00:00
Monte Formoso,br,-16.8676432,-41.2554566,2,0,None,2020-06-13 00:20:14.165714+00:00
"Lafourche Parish, Louisiana",us,29.6952295,-90.52578229999999,1027,83,None,2020-06-24 03:30:27.070589+00:00
"Glades County, Florida",us,26.984415,-81.0754657,142,1,None,2020-06-24 03:30:27.070589+00:00
"Strafford County, New Hampshire",us,43.238329,-71.0236044,285,13,None,2020-06-24 03:30:27.070589+00:00
"Stanton County, Kansas",us,37.6390381,-101.7979613,10,0,None,2020-06-24 03:30:27.070589+00:00
"Kanabec County, Minnesota",us,45.9329034,-93.2883531,13,1,None,2020-06-24 03:30:27.070589+00:00
"Albany County, New York",us,42.57567969999999,-73.93598209999999,2060,108,None,2020-06-24 03:30:27.070589+00:00
"Marion County, Oregon",us,44.8446393,-122.5927411,1348,35,None,2020-06-24 03:30:27.070589+00:00
Arapuá,br,-19.0354601,-46.1539478,3,0,None,2020-06-13 00:19:42.748510+00:00
Huila,co,2.5359349,-75.52766989999999,267,9,227,2020-06-13 00:20:43.704995+00:00
"Dorchester County, South Carolina",us,33.1680383,-80.54384499999999,390,3,None,2020-06-24 03:30:27.070589+00:00
Novo Planalto,br,-13.2428153,-49.5064681,1,0,None,2020-06-13 00:20:17.036672+00:00
"Washington County, Pennsylvania",us,40.1367719,-80.1875065,168,6,None,2020-06-24 03:30:27.070589+00:00
"Custer County, South Dakota",us,43.6784067,-103.4511768,7,0,None,2020-06-24 03:30:27.070589+00:00
"Culberson County, Texas",us,31.347767,-104.4723301,1,0,None,2020-06-24 03:30:27.070589+00:00
Arroio Trinta,br,-26.9283452,-51.3365307,3,0,None,2020-06-13 00:19:43.344831+00:00
Lujiang District,cn,31.25555,117.2878,23,0,23,2020-06-24 03:32:45.041788+00:00
"Irion County, Texas",us,31.2557696,-100.8903099,1,0,None,2020-06-24 03:30:27.070589+00:00
"Los Angeles County, California",us,34.0522265,-118.2436596,86017,3137,0,2020-06-22 03:31:42.157088+00:00
Alvinlândia,br,-22.440495,-49.7655737,1,0,None,2020-06-13 00:19:41.317191+00:00
Caldas,co,5.29826,-75.2479061,188,7,125,2020-06-13 00:20:43.704995+00:00
Tiruvannamalai,in,12.2252841,79.07469569999999,492,2,240,2020-06-08 14:49:36.795173+00:00
Zhangye,cn,38.925875,100.449818,2,0,2,2020-06-24 03:32:45.041788+00:00
Xiangxi Autonomous Prefecture,cn,28.312001,109.738781,8,0,8,2020-06-24 03:32:45.041788+00:00
Jerumenha,br,-7.0916818,-43.5037069,1,0,None,2020-06-13 00:20:07.035106+00:00
Orocó,br,-8.522694099999999,-39.5755282,3,1,None,2020-06-13 00:20:17.565772+00:00
Papanduva,br,-26.41002,-50.1329815,19,4,None,2020-06-13 00:20:18.399440+00:00
"Williamson County, Illinois",us,37.7183241,-88.86469799999999,93,4,None,2020-06-24 03:30:27.070589+00:00
"Johnson County, Iowa",us,41.6698982,-91.5983959,781,8,None,2020-06-22 03:30:28.753679+00:00
Planalto,br,-15.7990489,-47.8607689,12,0,None,2020-06-13 00:20:21.737408+00:00
"Camden County, New Jersey",us,39.8592439,-75.0143824,7153,417,None,2020-06-24 03:30:27.070589+00:00
Araguapaz,br,-15.0912941,-50.631966,2,1,None,2020-06-13 00:19:42.556251+00:00
Palestina,br,-20.3910839,-49.4340801,5,0,None,2020-06-13 00:20:18.010697+00:00
Aparecida do Taboado,br,-20.1465336,-51.2631813,7,0,None,2020-06-13 00:19:42.213674+00:00
Governador Archer,br,-5.0228547,-44.2719365,120,0,None,2020-06-13 00:19:59.890670+00:00
Itiquira,br,-17.2058819,-54.1468881,9,0,None,2020-06-13 00:20:05.224719+00:00
Praia Grande,br,-24.0088603,-46.412475,1711,64,None,2020-06-13 00:20:23.605361+00:00
Taperoá,br,-7.2101824,-36.8243689,37,1,None,2020-06-13 00:20:35.911388+00:00
Wardha,in,20.745319,78.60219459999999,6,1,0,2020-06-24 03:33:16.360980+00:00
MAKKAH al MUKARRAMAH,sa,21.3890824,39.8579118,19639,347,16094,2020-06-24 03:33:09.017350+00:00
Chungnam,kr,36.562294,126.954107,156,0,144,2020-06-19 06:04:09.255738+00:00
Khamis Mushayt,sa,18.3093394,42.7662325,1499,1,522,2020-06-24 03:33:09.045716+00:00
Al Harth,sa,16.8137462,43.1553389,6,0,3,2020-06-24 03:33:10.322742+00:00
Panjin,cn,41.119997,122.070714,11,0,11,2020-06-24 03:32:45.041788+00:00
Al Makhwa,sa,19.7254426,41.3209993,9,0,0,2020-06-24 03:33:08.770601+00:00
Xilin Guole League,cn,43.933454,116.0482221,9,0,9,2020-06-24 03:32:45.041788+00:00
Al Muwassam,sa,16.418114,42.8246117,1,0,1,2020-06-24 03:33:10.636561+00:00
ʻUrayʻirah,sa,25.980661,48.84980179999999,24,0,1,2020-06-24 03:33:10.647646+00:00
